256	34550
257	25057
258	22468
259	24173
260	28226
261	24224
262	22074
263	24880
264	24075
265	25707
266	26074
267	26650
268	23001
269	24872
270	26934
271	62988
272	42036
273	39106
274	35251
275	30802
276	33297
277	35906
278	33248
279	33499
280	29396
281	38577
282	30491
283	29938
284	28470
285	29138
286	31174
287	42877
288	39318
289	42221
290	38086
291	33245
292	34780
293	41025
294	38569
295	48922
296	47716
297	43924
298	36292
299	34430
300	35459
301	46144
302	35497
303	38693
304	42320
305	36457
306	42647
307	40711
308	41965
309	42404
310	41318
311	42598
312	40935
313	44026
314	38762
315	47073
316	48562
317	42542
318	40227
319	44176
320	43609
321	43512
322	44837
323	49582
324	43154
325	48708
326	48699
327	54009
328	46459
329	51693
330	45326
331	56282
332	43728
333	52094
334	48728
335	48187
336	50300
337	49870
338	50924
339	52224
340	48303
341	48571
342	64590
343	94112
344	81441
345	89091
346	70074
347	52004
348	62152
349	53790
350	51946
351	54804
352	59889
353	55311
354	56376
355	88263
356	61996
357	66379
358	59867
359	128531
360	76221
361	59816
362	60953
363	222805
364	80547
365	93801
366	114994
367	135360
368	230115
369	99717
370	73761
371	88625
372	79690
373	146589
374	122256
375	223785
376	82584
377	76843
378	97286
379	73128
380	74720
381	78268
382	82903
383	125056
384	126506
385	87417
386	81216
387	86997
388	84380
389	98915
390	84284
391	102565
392	85778
393	96041
394	95315
395	92844
396	112767
397	91334
398	125197
399	208730
400	219030
401	110868
402	105600
403	202116
404	183258
405	160562
406	129292
407	143143
408	102291
409	310871
410	98557
411	302900
412	109407
413	117230
414	246709
415	118683
416	151836
417	207554
418	226424
419	153821
420	166795
421	158866
422	140744
423	203320
424	293994
425	131610
426	117915
427	115580
428	124203
429	151408
430	117881
431	134913
432	118550
433	122161
434	108787
435	131977
436	118251
437	125037
438	122262
439	136085
440	113817
441	133621
442	144238
443	127283
444	129001
445	130555
446	132630
447	144189
448	139900
449	150014
450	288166
451	230507
452	154311
453	267875
454	237364
455	282676
456	210380
457	429665
458	254368
459	277972
460	223107
461	223556
462	190182
463	217408
464	208539
465	308848
466	680987
467	473073
468	180211
469	205299
470	273818
471	306605
472	177887
473	203645
474	168263
475	204179
476	189039
477	215798
478	188889
479	217353
480	324204
481	203667
482	195526
483	176594
484	176632
485	824847
486	194234
487	275186
488	199863
489	329732
490	251322
491	560856
492	548067
493	924743
494	279890
495	258647
496	403138
497	509535
498	380877
499	285023
500	220085
501	270122
502	242436
503	249213
504	209250
505	251044
506	270579
507	286849
508	229032
509	259499
510	293534
511	278091
512	430162
513	344297
514	312030
515	462172
516	388995
517	427935
518	420225
519	615263
520	506754
521	489315
522	497075
523	548511
524	528775
525	588804
526	579469
527	703112
528	593760
529	677379
530	674466
531	693590
532	676116
533	781934
534	728126
535	951241
536	743845
537	828339
538	819067
539	873425
540	802195
541	904417
542	852504
543	898119
544	821233
545	982981
546	1081117
547	949946
548	916911
549	968839
550	964620
551	1067594
552	963070
553	1211526
554	991887
555	1090861
556	982908
557	1220985
558	1052332
559	1128198
560	1339672
561	1065843
562	1047713
563	1101946
564	1140953
565	1734923
566	1385757
567	1439846
568	1265810
569	1415880
570	1804725
571	1182113
572	1131075
573	1153666
574	1160260
575	1866542
576	1157181
577	1215939
578	1224507
579	1213465
580	2005127
581	1218968
582	1273067
583	1621177
584	1562249
585	2334315
586	1688861
587	1816643
588	1725189
589	1621800
590	1925879
591	1756917
592	1556865
593	1858254
594	1642152
595	1848601
596	2047101
597	1647377
598	1557754
599	1763811
600	1607876
601	2050060
602	1820087
603	1873399
604	2023568
605	2211709
606	2429504
607	2217849
608	2000345
609	1937290
610	2107846
611	2055931
612	1988807
613	1924864
614	2212259
615	2213786
616	2154645
617	2336734
618	2144390
619	2107339
620	2000893
621	2110857
622	2079117
623	2515643
624	2412885
625	2875948
626	2567825
627	2065846
628	2983869
629	3300619
630	2773238
631	3011234
632	2434351
633	2173489
634	2311873
635	2593395
636	2194171
637	2302652
638	2410435
639	2345280
640	2448824
641	2367999
642	2150373
643	2277716
644	2409480
645	2628804
646	2345848
647	3211773
648	2821234
649	3058972
650	2570565
651	2296974
652	2170089
653	2558483
654	2675334
655	2430885
656	2320538
657	3112524
658	2765632
659	2747300
660	2739357
661	2996714
662	3137147
663	2939391
664	2833708
665	2814648
666	2837179
667	3044554
668	2937688
669	2846811
670	2895815
671	2677256
672	2321328
673	3222758
674	3141570
675	2657960
676	2733077
677	3140144
678	2873996
679	2648709
680	3297560
681	3307985
682	2745996
683	2940573
684	3270606
685	3408366
686	3114816
687	3532437
688	3351242
689	3450585
690	3358916
691	3499847
692	3531734
693	3701079
694	3615003
695	3655753
696	3352114
697	3863596
698	3828336
699	4413527
700	4165295
701	3141597
702	5113671
703	3926318
704	3993606
705	3972394
706	4973656
707	4073959
708	4213496
709	4020747
710	3930156
711	3835969
712	3852165
713	3597466
714	3796164
715	4061149
716	3440271
717	4090908
718	4667710
719	4196227
720	4130716
721	4305989
722	4359966
723	4621850
724	3524377
725	4747270
726	4141450
727	4919273
728	5100505
729	4945529
730	4345398
731	4331369
732	3667085
733	4381658
734	4192215
735	4164541
736	3548939
737	4161978
738	6267273
739	9784962
740	6023623
